Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
191,Harvard University,2.36,Bachelors,Boston,M,0,1,0,2,Junior SWE,06/19,09/23,Junior SWE,03/18,09/21,N/A,N/A,N/A
192,Brandeis University,2.19,Masters,Chicago,M,0,1,0,4,Junior SWE,10/17,09/21,N/A,N/A,N/A,N/A,N/A,N/A
193,Howard University,1.28,Bachelors,Boston,F,0,1,0,0,Junior SWE,08/17,10/21,Senior SWE,11/18,09/21,N/A,N/A,N/A
194,Yale University,2.32,Masters,Los Angeles,M,0,0,0,4,Senior SWE,02/18,08/21,N/A,N/A,N/A,N/A,N/A,N/A
195,Yale University,1.59,Bachelors,Los Angeles,F,0,1,0,2,Data Scientist,02/17,01/22,N/A,N/A,N/A,N/A,N/A,N/A
196,Fordham University,1.56,Masters,New York City,F,0,1,0,3,Junior SWE,11/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
197,Harvard University,1.28,Masters,Los Angeles,M,0,0,0,2,Data Scientist,01/18,11/22,Junior SWE,09/15,05/21,N/A,N/A,N/A
198,American University,2.07,Bachelors,Los Angeles,F,1,1,0,3,Lawyer,06/17,04/23,Data Scientist,12/15,03/19,N/A,N/A,N/A
199,American University,3.27,Bachelors,Chicago,M,0,0,1,1,Data Scientist,09/19,09/22,Junior SWE,11/18,10/21,Junior SWE,07/13,10/19
200,Brandeis University,1.83,Masters,Miami,F,1,0,0,2,Data Scientist,04/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
201,Fordham University,1.94,Bachelors,Los Angeles,M,N/A,1,1,4,Data Scientist,01/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
202,Providence University,2.93,Bachelors,Waltham,M,0,1,0,3,ML Engineer,12/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
203,Brandeis University,1.59,Bachelors,New York City,F,0,1,0,4,Senior SWE,09/20,04/23,Senior SWE,03/15,03/21,N/A,N/A,N/A
204,Fordham University,3.69,Bachelors,Boston,F,1,1,0,3,Data Scientist,07/18,06/23,ML Engineer,04/17,10/21,N/A,N/A,N/A
205,Harvard University,2.56,PhD,Los Angeles,N/A,0,0,0,2,Junior SWE,09/20,03/23,Lawyer,10/18,03/20,ML Engineer,07/16,11/18
206,Harvard University,2.34,Bachelors,New York City,M,0,0,0,2,ML Engineer,01/18,03/21,Lawyer,02/15,03/21,N/A,N/A,N/A
207,Harvard University,2.67,Bachelors,Chicago,M,0,1,0,4,Data Scientist,11/17,03/23,N/A,N/A,N/A,N/A,N/A,N/A
208,Harvard University,1.5,Masters,Charlottesville,F,0,1,0,2,ML Engineer,11/17,02/21,Junior SWE,07/18,08/20,N/A,N/A,N/A
209,Harvard University,2.84,Masters,Charlottesville,F,0,1,0,4,Senior SWE,05/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
210,Fordham University,2.09,Bachelors,Charlottesville,M,0,1,0,0,ML Engineer,07/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
211,Fordham University,3.69,Bachelors,Boston,F,0,1,0,3,Junior SWE,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A
212,Yale University,1.51,PhD,New York City,F,0,0,0,4,Data Scientist,09/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
213,American University,2.52,Masters,Los Angeles,F,N/A,1,0,3,Junior SWE,05/20,12/22,Data Scientist,05/17,05/20,N/A,N/A,N/A
214,Howard University,2.79,Bachelors,Miami,N/A,0,0,0,0,Lawyer,04/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A
215,Harvard University,1.1,Bachelors,Boston,M,0,1,0,3,ML Engineer,08/19,08/21,Senior SWE,06/15,06/21,N/A,N/A,N/A
216,Providence University,2.09,Bachelors,Boston,F,0,1,0,4,ML Engineer,03/20,10/21,Senior SWE,01/16,07/21,Data Scientist,07/16,10/18
217,Howard University,3.2,Bachelors,Charlottesville,M,0,1,0,2,ML Engineer,10/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
218,Fordham University,3.46,Bachelors,Miami,F,N/A,0,0,3,Senior SWE,07/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
219,Providence University,1.94,PhD,Charlottesville,F,1,1,0,3,Junior SWE,07/19,02/23,Junior SWE,06/15,02/19,N/A,N/A,N/A
220,Providence University,3.4,Bachelors,Boston,N/A,0,1,0,0,Lawyer,06/20,09/21,Senior SWE,12/17,11/21,N/A,N/A,N/A
221,Providence University,3.9,Masters,Los Angeles,F,0,1,0,1,Senior SWE,08/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
222,Yale University,3.57,Bachelors,Charlottesville,N/A,0,1,0,2,Senior SWE,04/20,05/22,Data Scientist,12/17,01/20,Lawyer,01/15,05/18
223,Fordham University,1.35,Masters,Charlottesville,F,0,1,N/A,4,Data Scientist,11/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
224,Providence University,3.22,Masters,Waltham,N/A,0,1,0,0,Lawyer,10/19,03/22,Data Scientist,06/17,02/19,N/A,N/A,N/A
225,Harvard University,1.96,Bachelors,Charlottesville,F,1,1,0,4,ML Engineer,11/20,01/23,Senior SWE,06/17,10/19,N/A,N/A,N/A
226,Brandeis University,3.97,Bachelors,Boston,F,0,1,0,4,ML Engineer,08/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A
227,Providence University,2.46,Bachelors,Los Angeles,M,0,1,0,3,Data Scientist,08/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
228,Yale University,1.37,PhD,Miami,M,0,0,0,0,ML Engineer,01/19,09/23,N/A,N/A,N/A,N/A,N/A,N/A
229,Howard University,3.18,PhD,Providence,M,0,1,0,0,Junior SWE,07/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
230,Fordham University,1.97,Bachelors,Miami,F,0,1,0,2,ML Engineer,06/20,09/23,Data Scientist,04/19,01/21,N/A,N/A,N/A
231,Yale University,3.99,Bachelors,Los Angeles,F,0,1,0,1,Junior SWE,08/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
232,Providence University,3.94,Bachelors,Chicago,F,0,1,0,4,Data Scientist,08/18,04/23,Lawyer,09/17,05/21,N/A,N/A,N/A
233,Fordham University,2.97,Masters,Charlottesville,N/A,0,1,0,2,Data Scientist,01/19,07/22,N/A,N/A,N/A,N/A,N/A,N/A
234,Brandeis University,1.39,Bachelors,Miami,N/A,N/A,0,0,2,Junior SWE,01/17,06/22,ML Engineer,12/17,10/21,N/A,N/A,N/A
235,Providence University,3.06,Bachelors,Chicago,M,0,1,0,4,ML Engineer,12/18,03/21,Data Scientist,10/16,04/19,N/A,N/A,N/A
236,Yale University,1.28,Bachelors,Chicago,M,N/A,1,N/A,3,Data Scientist,02/18,09/21,Data Scientist,07/18,07/21,N/A,N/A,N/A
237,American University,1.09,Bachelors,Los Angeles,M,0,1,0,3,Data Scientist,08/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A
238,Harvard University,3.47,Masters,Los Angeles,M,0,1,0,4,Junior SWE,05/17,08/23,Junior SWE,12/16,02/20,Data Scientist,11/16,11/19
239,Howard University,1.63,Bachelors,Waltham,F,1,0,0,0,Data Scientist,10/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
240,Yale University,2.14,Masters,Charlottesville,F,N/A,0,0,1,ML Engineer,09/20,01/22,Data Scientist,03/16,12/20,N/A,N/A,N/A
241,Fordham University,3.92,Bachelors,Providence,F,0,1,0,3,Data Scientist,07/20,03/21,Lawyer,04/15,09/20,N/A,N/A,N/A
242,Providence University,2.01,Bachelors,New York City,F,0,1,0,1,Junior SWE,09/19,12/22,Data Scientist,06/17,04/19,N/A,N/A,N/A
243,Harvard University,1.89,Masters,Boston,F,0,0,0,2,ML Engineer,04/19,10/21,Junior SWE,10/19,04/21,Senior SWE,04/15,09/18
244,Providence University,3.75,PhD,Miami,M,0,1,0,2,Lawyer,02/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A
245,Fordham University,1.33,Masters,Los Angeles,F,0,1,0,4,Junior SWE,06/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
246,Providence University,3.28,Bachelors,Miami,M,0,0,0,4,Lawyer,05/17,06/22,N/A,N/A,N/A,N/A,N/A,N/A
247,American University,3.96,Bachelors,New York City,M,0,1,0,4,Data Scientist,01/20,01/21,Junior SWE,03/16,07/20,N/A,N/A,N/A
248,Harvard University,3.7,PhD,New York City,M,0,1,0,3,ML Engineer,04/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
249,Harvard University,2.96,Bachelors,Charlottesville,F,1,0,0,1,Data Scientist,08/19,01/23,Lawyer,01/19,06/19,N/A,N/A,N/A
250,Fordham University,1.94,Bachelors,Chicago,M,0,1,0,2,ML Engineer,05/18,03/21,N/A,N/A,N/A,N/A,N/A,N/A
251,Howard University,1.76,PhD,Charlottesville,M,0,1,0,1,Senior SWE,10/18,07/23,Senior SWE,07/18,07/21,Junior SWE,06/14,05/18
252,American University,3.46,Masters,Boston,F,0,1,0,3,Data Scientist,03/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A
253,Yale University,3.64,PhD,Providence,F,0,1,0,1,Data Scientist,02/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
254,Providence University,2.58,PhD,Miami,M,0,1,0,1,Data Scientist,10/17,03/23,Lawyer,10/19,02/20,N/A,N/A,N/A
255,Brandeis University,1.73,PhD,Boston,M,0,1,0,4,Junior SWE,07/18,07/22,Junior SWE,05/17,08/20,ML Engineer,01/15,02/17
256,Providence University,1.34,Bachelors,Waltham,F,0,1,0,1,ML Engineer,07/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
257,Providence University,1.26,Bachelors,Providence,M,0,0,0,1,ML Engineer,04/17,03/22,Junior SWE,08/18,02/19,N/A,N/A,N/A
258,Yale University,3.16,Bachelors,Miami,N/A,0,1,0,1,ML Engineer,05/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
259,Providence University,2.26,Bachelors,Boston,F,0,1,0,0,Junior SWE,09/17,12/22,N/A,N/A,N/A,N/A,N/A,N/A
260,American University,3.72,Bachelors,Los Angeles,M,N/A,1,0,2,ML Engineer,03/17,01/22,N/A,N/A,N/A,N/A,N/A,N/A
261,American University,3.22,Bachelors,Miami,M,0,0,0,2,Data Scientist,07/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
262,Harvard University,1.57,Bachelors,Boston,M,0,1,N/A,1,Lawyer,02/19,10/22,Data Scientist,01/15,11/21,N/A,N/A,N/A
263,Fordham University,2.84,Bachelors,New York City,M,0,1,0,4,Senior SWE,07/17,11/22,Lawyer,02/19,10/21,N/A,N/A,N/A
264,Howard University,2.31,Bachelors,Providence,M,0,1,0,4,ML Engineer,03/17,04/23,Lawyer,12/17,11/21,N/A,N/A,N/A
265,Brandeis University,2.73,Bachelors,Boston,F,1,1,0,4,Junior SWE,06/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
266,Providence University,3.21,Bachelors,Los Angeles,M,1,1,0,2,Junior SWE,11/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
267,Providence University,3.42,Masters,Charlottesville,F,0,1,N/A,3,ML Engineer,08/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
268,Yale University,3.53,Bachelors,Miami,F,0,0,0,1,Lawyer,07/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
269,Fordham University,1.76,Bachelors,Waltham,M,0,0,1,2,ML Engineer,07/17,04/23,N/A,N/A,N/A,N/A,N/A,N/A
270,American University,1.09,Masters,Miami,M,0,0,0,4,Junior SWE,06/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
271,Brandeis University,3.22,Bachelors,Miami,M,N/A,1,0,2,Senior SWE,08/18,09/21,Lawyer,02/19,05/20,Senior SWE,04/14,10/18
272,Harvard University,1.32,Bachelors,Los Angeles,M,0,0,0,2,Lawyer,10/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
273,American University,1.94,Bachelors,Providence,F,0,0,0,2,ML Engineer,02/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A
274,Fordham University,1.01,Bachelors,Miami,M,N/A,1,0,4,Senior SWE,04/18,05/22,Senior SWE,08/16,11/21,N/A,N/A,N/A
275,Howard University,3.05,PhD,Providence,F,0,1,0,3,ML Engineer,07/17,01/21,Junior SWE,07/17,08/21,N/A,N/A,N/A
276,Harvard University,1.5,Bachelors,Boston,M,0,1,0,0,Lawyer,06/20,02/22,Data Scientist,06/16,07/19,N/A,N/A,N/A
277,Howard University,2.97,Masters,New York City,F,0,1,0,1,Junior SWE,10/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
278,Yale University,3.98,Bachelors,Waltham,F,0,1,0,1,Lawyer,02/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
279,Yale University,1.22,Bachelors,New York City,F,0,1,0,2,Data Scientist,10/19,05/22,Data Scientist,06/16,11/21,N/A,N/A,N/A
280,Providence University,1.23,Bachelors,Providence,M,0,1,0,3,ML Engineer,09/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
281,Howard University,2.02,Bachelors,Providence,M,0,1,0,4,Senior SWE,02/20,02/23,Senior SWE,09/19,08/20,Data Scientist,09/15,05/17
282,Fordham University,3.6,Bachelors,New York City,F,0,1,0,0,Senior SWE,09/17,08/22,N/A,N/A,N/A,N/A,N/A,N/A
283,Brandeis University,1.65,Bachelors,Miami,M,0,1,0,0,Lawyer,05/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
284,Harvard University,2.08,Bachelors,Chicago,M,0,0,N/A,2,Lawyer,06/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
285,American University,1.21,Masters,Chicago,F,0,0,0,2,Lawyer,02/19,10/23,Senior SWE,02/17,09/21,N/A,N/A,N/A
286,Fordham University,3.29,Bachelors,Los Angeles,F,0,1,0,4,Senior SWE,02/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
287,Fordham University,2.22,PhD,Waltham,F,0,1,0,4,Junior SWE,09/19,12/22,Lawyer,03/15,04/19,N/A,N/A,N/A
288,Yale University,3.28,Masters,Charlottesville,F,0,1,0,4,Senior SWE,01/17,04/21,ML Engineer,08/17,02/20,ML Engineer,02/15,01/19
289,Howard University,3.71,Bachelors,New York City,F,0,1,0,2,Junior SWE,03/17,08/21,ML Engineer,05/15,10/20,Data Scientist,01/13,08/18
290,Providence University,1.7,Bachelors,New York City,F,N/A,1,N/A,3,Lawyer,09/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
291,Providence University,3.42,Bachelors,Los Angeles,F,1,1,0,2,Data Scientist,10/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A
292,Harvard University,1.18,Masters,Waltham,F,0,0,0,2,Senior SWE,06/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A
293,Yale University,3.7,Bachelors,Chicago,F,0,1,0,0,Lawyer,11/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
294,Fordham University,2.95,Masters,Boston,M,1,1,0,4,Senior SWE,08/18,08/22,Data Scientist,02/16,11/20,Senior SWE,01/16,01/19
295,Brandeis University,3.62,Bachelors,Miami,M,0,1,0,1,Lawyer,03/17,01/21,Lawyer,04/16,06/20,Junior SWE,09/17,08/18
296,Yale University,1.0,Masters,Miami,F,0,1,0,4,Senior SWE,03/18,03/23,N/A,N/A,N/A,N/A,N/A,N/A
297,Harvard University,1.51,Bachelors,Boston,F,0,1,0,3,ML Engineer,08/19,07/21,Lawyer,12/18,04/20,N/A,N/A,N/A
298,Harvard University,2.17,PhD,Boston,M,0,1,N/A,3,Senior SWE,07/17,05/23,N/A,N/A,N/A,N/A,N/A,N/A
299,Yale University,2.14,Bachelors,Waltham,F,0,1,N/A,4,ML Engineer,03/18,01/22,N/A,N/A,N/A,N/A,N/A,N/A
300,Harvard University,1.68,Bachelors,Chicago,M,0,1,0,4,Junior SWE,03/17,12/21,ML Engineer,12/15,08/21,N/A,N/A,N/A
301,Yale University,2.14,Bachelors,Los Angeles,F,0,1,0,2,Senior SWE,11/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
302,American University,1.39,Bachelors,Boston,F,0,1,0,1,Junior SWE,10/17,11/23,ML Engineer,02/16,05/21,N/A,N/A,N/A
303,Yale University,2.24,PhD,Los Angeles,N/A,0,1,0,2,Data Scientist,05/17,10/22,Junior SWE,03/18,01/21,Data Scientist,06/13,11/18
304,Howard University,3.41,Bachelors,Waltham,M,0,1,0,0,ML Engineer,08/18,03/22,N/A,N/A,N/A,N/A,N/A,N/A
305,Yale University,2.44,Bachelors,Charlottesville,F,0,1,0,0,Senior SWE,05/18,04/21,N/A,N/A,N/A,N/A,N/A,N/A
306,Harvard University,1.05,Bachelors,Providence,M,0,1,0,3,Junior SWE,02/19,01/23,N/A,N/A,N/A,N/A,N/A,N/A
307,Howard University,2.26,Bachelors,Miami,M,0,1,0,3,Lawyer,12/19,10/21,Junior SWE,01/15,07/20,N/A,N/A,N/A
308,Harvard University,1.08,Bachelors,Chicago,M,0,1,0,1,Junior SWE,06/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A
309,Providence University,3.9,Masters,Miami,F,0,1,0,3,Senior SWE,02/20,10/23,Junior SWE,07/15,02/19,N/A,N/A,N/A
310,Providence University,1.38,Bachelors,Chicago,F,0,1,1,0,Data Scientist,02/17,02/23,Senior SWE,03/16,05/19,N/A,N/A,N/A
311,Howard University,3.12,PhD,Waltham,M,0,1,0,1,ML Engineer,09/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
312,American University,3.92,Bachelors,Providence,F,0,1,0,0,Lawyer,04/19,04/21,Data Scientist,09/18,10/19,N/A,N/A,N/A
313,Providence University,3.48,Bachelors,Miami,F,1,1,0,4,Junior SWE,09/20,10/21,N/A,N/A,N/A,N/A,N/A,N/A
314,Yale University,3.1,Masters,Providence,F,0,0,N/A,4,Senior SWE,04/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
315,Harvard University,3.52,Masters,Waltham,N/A,0,1,1,1,Senior SWE,08/17,03/21,Data Scientist,12/17,10/21,N/A,N/A,N/A
316,Providence University,3.95,Bachelors,Chicago,M,0,1,0,2,ML Engineer,01/19,11/23,ML Engineer,06/18,11/19,N/A,N/A,N/A
317,Providence University,2.86,Masters,Boston,N/A,N/A,1,0,3,Lawyer,07/18,03/21,Junior SWE,11/16,09/21,ML Engineer,01/13,04/19
318,American University,2.68,Bachelors,Charlottesville,F,0,1,0,1,Junior SWE,11/18,07/23,N/A,N/A,N/A,N/A,N/A,N/A
319,Howard University,2.88,Bachelors,Miami,M,0,1,1,3,Junior SWE,10/17,03/23,Junior SWE,05/18,06/20,N/A,N/A,N/A
320,Howard University,2.6,PhD,Providence,M,0,1,0,0,Junior SWE,12/18,02/22,Junior SWE,01/18,12/20,N/A,N/A,N/A
321,Fordham University,2.91,Bachelors,New York City,M,0,1,0,2,ML Engineer,08/17,01/21,N/A,N/A,N/A,N/A,N/A,N/A
322,American University,2.35,Bachelors,Miami,M,0,0,0,3,ML Engineer,11/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
323,Yale University,1.66,Masters,Miami,F,N/A,1,0,4,Lawyer,04/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
324,Howard University,1.36,PhD,Miami,F,0,1,1,4,Junior SWE,04/17,06/22,Data Scientist,09/18,02/21,N/A,N/A,N/A
325,Harvard University,1.21,Bachelors,Los Angeles,F,1,1,0,0,Junior SWE,06/20,05/22,Senior SWE,12/15,11/21,N/A,N/A,N/A
326,American University,1.79,Bachelors,Providence,F,0,1,0,1,Lawyer,06/19,09/22,N/A,N/A,N/A,N/A,N/A,N/A
327,Providence University,1.14,Bachelors,Providence,M,0,0,0,3,Lawyer,03/18,04/23,N/A,N/A,N/A,N/A,N/A,N/A
328,Harvard University,2.7,PhD,Miami,F,0,1,0,0,Lawyer,03/17,02/22,Lawyer,05/17,01/21,Lawyer,12/17,04/17
329,Harvard University,1.85,PhD,Waltham,M,0,0,0,4,Senior SWE,06/19,06/21,ML Engineer,11/16,10/21,Data Scientist,01/17,07/18
330,Providence University,3.47,Bachelors,Waltham,N/A,0,1,0,4,Lawyer,06/18,05/23,Senior SWE,09/18,10/21,N/A,N/A,N/A
331,American University,1.22,Bachelors,Boston,M,N/A,1,0,4,Data Scientist,07/20,12/21,Senior SWE,10/17,05/21,N/A,N/A,N/A
332,Providence University,1.68,Bachelors,Miami,N/A,0,1,0,2,ML Engineer,02/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
333,Fordham University,3.19,Masters,Los Angeles,M,0,1,1,2,Lawyer,02/17,03/23,Senior SWE,10/15,04/19,N/A,N/A,N/A
334,Harvard University,2.8,Masters,Chicago,M,0,1,0,4,Senior SWE,09/20,09/23,Data Scientist,08/18,06/21,Junior SWE,06/14,12/17
335,Brandeis University,1.19,Masters,Los Angeles,M,0,1,0,1,Data Scientist,10/20,09/23,Data Scientist,04/17,09/19,N/A,N/A,N/A
336,Brandeis University,3.63,PhD,Waltham,F,N/A,1,0,2,Senior SWE,02/17,05/21,ML Engineer,03/15,08/20,N/A,N/A,N/A
337,Yale University,3.63,Bachelors,Boston,F,0,1,0,3,Senior SWE,10/19,06/22,Junior SWE,02/16,03/20,N/A,N/A,N/A
338,Howard University,1.99,Bachelors,Waltham,M,0,1,0,2,Senior SWE,11/17,04/21,ML Engineer,02/15,01/20,N/A,N/A,N/A
339,Providence University,2.02,Bachelors,Waltham,N/A,0,1,0,3,Senior SWE,09/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A
340,Providence University,3.97,Bachelors,Waltham,F,0,1,0,2,Junior SWE,05/20,08/21,Junior SWE,08/16,06/21,N/A,N/A,N/A
341,Yale University,2.88,Bachelors,Miami,F,0,1,0,4,ML Engineer,05/17,07/21,N/A,N/A,N/A,N/A,N/A,N/A
342,Yale University,2.59,Bachelors,Waltham,F,0,1,0,3,Junior SWE,12/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
343,Yale University,3.51,Masters,Providence,M,0,1,0,1,Data Scientist,02/17,10/23,Lawyer,01/19,12/20,N/A,N/A,N/A
344,Harvard University,1.86,PhD,Charlottesville,M,N/A,0,1,2,Junior SWE,03/17,01/23,Senior SWE,06/17,11/21,N/A,N/A,N/A
345,Fordham University,2.29,Bachelors,New York City,N/A,1,1,0,2,Data Scientist,02/17,05/21,Junior SWE,12/18,02/20,N/A,N/A,N/A
346,Providence University,1.8,Bachelors,Miami,N/A,0,1,0,4,Lawyer,02/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A
347,Harvard University,3.37,Bachelors,Boston,N/A,0,1,0,3,Data Scientist,03/18,05/23,N/A,N/A,N/A,N/A,N/A,N/A
348,Yale University,2.72,Masters,Providence,N/A,0,1,0,4,Junior SWE,12/18,09/22,Data Scientist,12/16,09/21,Senior SWE,11/16,05/19
349,Providence University,2.98,Masters,Los Angeles,M,0,1,0,3,Junior SWE,02/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
350,Harvard University,1.76,Bachelors,Waltham,F,0,1,0,2,Data Scientist,12/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
351,Fordham University,1.66,Bachelors,Chicago,M,0,1,0,2,Junior SWE,09/18,07/23,Data Scientist,09/17,11/19,N/A,N/A,N/A
352,Harvard University,2.47,Bachelors,Chicago,N/A,0,1,0,2,Data Scientist,01/17,07/22,N/A,N/A,N/A,N/A,N/A,N/A
353,Fordham University,3.21,Bachelors,Charlottesville,F,0,0,0,2,Senior SWE,03/19,01/23,Data Scientist,07/18,07/19,N/A,N/A,N/A
354,Yale University,2.58,Bachelors,Miami,F,0,0,0,0,ML Engineer,06/17,02/22,N/A,N/A,N/A,N/A,N/A,N/A
355,Fordham University,1.1,Masters,Los Angeles,F,0,1,0,2,Data Scientist,12/19,07/22,Senior SWE,10/15,11/20,Data Scientist,01/15,06/17
356,Providence University,3.61,PhD,Charlottesville,M,N/A,1,0,2,Senior SWE,01/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
357,Yale University,1.19,Bachelors,New York City,M,0,1,0,3,Senior SWE,08/19,12/21,Data Scientist,08/18,02/20,N/A,N/A,N/A
358,Providence University,3.87,Masters,New York City,F,0,1,0,2,Senior SWE,07/19,12/22,N/A,N/A,N/A,N/A,N/A,N/A
359,Brandeis University,1.08,PhD,Charlottesville,F,1,1,0,2,Senior SWE,06/19,07/21,Senior SWE,07/19,06/21,N/A,N/A,N/A
360,American University,3.08,Bachelors,Boston,M,0,1,0,3,Data Scientist,01/18,05/21,N/A,N/A,N/A,N/A,N/A,N/A
361,Fordham University,1.25,Bachelors,Chicago,F,0,1,0,2,Junior SWE,01/18,04/23,Junior SWE,07/15,02/21,ML Engineer,06/15,09/17
362,American University,3.73,PhD,Los Angeles,F,0,0,0,2,Senior SWE,05/20,06/23,Senior SWE,02/15,10/21,Data Scientist,04/14,08/19
363,American University,2.39,Bachelors,Miami,M,0,0,0,4,Lawyer,01/17,12/22,Senior SWE,10/19,09/20,N/A,N/A,N/A
364,Fordham University,1.41,PhD,Waltham,M,1,1,0,0,Senior SWE,09/17,06/21,Junior SWE,09/19,01/19,N/A,N/A,N/A
365,Yale University,2.02,PhD,Providence,F,1,1,0,3,Junior SWE,05/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
366,Brandeis University,1.49,Masters,Miami,F,0,1,0,4,Junior SWE,03/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
367,Providence University,1.51,Masters,Miami,F,0,1,0,1,ML Engineer,05/18,11/21,N/A,N/A,N/A,N/A,N/A,N/A
368,Harvard University,3.84,Masters,Los Angeles,F,0,1,0,1,ML Engineer,07/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
369,Providence University,2.34,Masters,Chicago,M,0,0,0,0,Senior SWE,03/19,11/21,Junior SWE,08/19,06/21,Senior SWE,03/14,03/19
370,Harvard University,3.37,Bachelors,Los Angeles,F,1,1,N/A,1,Senior SWE,04/17,09/23,Senior SWE,11/18,09/19,Data Scientist,06/14,01/18
371,Providence University,2.92,Bachelors,Providence,M,N/A,1,N/A,0,ML Engineer,06/19,08/23,N/A,N/A,N/A,N/A,N/A,N/A
372,Fordham University,3.03,Bachelors,Charlottesville,M,0,1,0,1,Senior SWE,03/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
373,Brandeis University,1.4,Masters,Los Angeles,F,0,1,0,1,Lawyer,11/20,03/23,N/A,N/A,N/A,N/A,N/A,N/A
374,Harvard University,1.7,Bachelors,Boston,N/A,0,1,N/A,4,Data Scientist,02/17,06/21,Lawyer,06/16,02/19,N/A,N/A,N/A
375,Howard University,3.36,Bachelors,Miami,M,0,1,0,1,ML Engineer,08/19,08/21,Senior SWE,03/15,05/20,N/A,N/A,N/A
376,Yale University,3.91,Bachelors,Chicago,M,0,0,0,0,ML Engineer,08/18,05/22,Senior SWE,07/17,11/21,N/A,N/A,N/A
377,Providence University,1.79,Masters,Waltham,F,0,1,0,2,Junior SWE,01/17,09/22,Lawyer,05/17,11/21,N/A,N/A,N/A
378,Providence University,1.81,PhD,New York City,F,0,1,1,2,Senior SWE,05/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
379,Harvard University,2.42,PhD,Providence,F,0,1,0,2,ML Engineer,06/17,09/22,Junior SWE,04/19,01/19,N/A,N/A,N/A
380,Yale University,3.95,Bachelors,New York City,F,1,1,0,0,ML Engineer,06/18,07/21,N/A,N/A,N/A,N/A,N/A,N/A
381,Yale University,1.81,PhD,Miami,F,0,1,0,0,Lawyer,01/18,01/21,N/A,N/A,N/A,N/A,N/A,N/A
