Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
191,Yale University,3.36,Masters,Chicago,F,0,1,0,1,Junior SWE,05/20,11/21,ML Engineer,05/18,01/21,N/A,N/A,N/A
192,Fordham University,3.15,Masters,Providence,M,0,0,0,4,ML Engineer,10/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
193,American University,2.76,Bachelors,Chicago,M,0,0,N/A,1,Senior SWE,11/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
194,Brandeis University,1.49,Bachelors,Charlottesville,M,0,0,0,3,Data Scientist,02/19,01/23,Data Scientist,01/15,10/20,N/A,N/A,N/A
195,Yale University,2.12,Bachelors,Los Angeles,M,0,1,0,2,ML Engineer,01/19,03/22,Junior SWE,10/17,08/21,N/A,N/A,N/A
196,Fordham University,3.59,PhD,Waltham,F,0,1,0,3,Senior SWE,01/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A
197,Harvard University,3.91,Bachelors,Waltham,M,0,1,0,1,Lawyer,12/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
198,Brandeis University,3.39,Bachelors,Miami,M,N/A,1,0,1,Data Scientist,05/17,08/21,N/A,N/A,N/A,N/A,N/A,N/A
199,Howard University,2.81,Masters,Charlottesville,M,N/A,0,0,4,Senior SWE,02/18,08/22,N/A,N/A,N/A,N/A,N/A,N/A
200,Providence University,2.39,Masters,Chicago,M,N/A,1,0,2,Data Scientist,11/17,04/23,ML Engineer,04/18,05/21,N/A,N/A,N/A
201,Providence University,2.64,Bachelors,Miami,M,0,1,0,3,Junior SWE,04/18,07/22,Data Scientist,11/19,04/19,N/A,N/A,N/A
202,American University,2.16,Bachelors,Miami,N/A,0,1,0,3,ML Engineer,01/17,03/22,Senior SWE,08/19,06/19,N/A,N/A,N/A
203,Yale University,1.55,Bachelors,Boston,M,1,1,N/A,4,Lawyer,12/19,08/21,N/A,N/A,N/A,N/A,N/A,N/A
204,Brandeis University,3.84,Bachelors,Los Angeles,F,1,1,0,1,Data Scientist,04/19,08/23,Junior SWE,01/17,04/21,N/A,N/A,N/A
205,Harvard University,3.94,Masters,Waltham,M,0,1,0,3,Senior SWE,10/17,04/23,Junior SWE,12/16,07/21,Junior SWE,07/14,05/19
206,American University,3.25,Bachelors,New York City,N/A,0,1,0,3,Senior SWE,07/20,10/22,N/A,N/A,N/A,N/A,N/A,N/A
207,Yale University,1.46,PhD,Providence,F,0,1,0,1,Data Scientist,11/18,02/21,Lawyer,04/15,01/19,N/A,N/A,N/A
208,Providence University,2.76,Bachelors,Chicago,F,0,1,0,2,ML Engineer,03/19,02/21,Lawyer,04/19,05/20,N/A,N/A,N/A
209,Howard University,3.83,Bachelors,Providence,F,0,1,N/A,2,ML Engineer,01/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A
210,Howard University,1.37,PhD,New York City,F,0,1,0,4,Senior SWE,03/18,10/23,N/A,N/A,N/A,N/A,N/A,N/A
211,Brandeis University,2.96,Bachelors,Providence,M,0,1,0,1,Senior SWE,02/18,07/21,Junior SWE,08/18,01/21,N/A,N/A,N/A
212,Fordham University,2.58,Bachelors,Miami,F,1,1,N/A,0,Data Scientist,02/17,10/22,Junior SWE,02/16,07/20,N/A,N/A,N/A
213,Yale University,1.79,Bachelors,Chicago,N/A,0,0,0,2,Junior SWE,05/19,08/22,Junior SWE,10/17,09/21,Lawyer,07/16,05/18
214,Yale University,3.13,Bachelors,Boston,F,0,1,0,2,Senior SWE,04/17,04/23,Data Scientist,05/17,09/21,N/A,N/A,N/A
215,Brandeis University,2.19,Bachelors,Los Angeles,F,0,1,N/A,0,Senior SWE,11/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A
216,Howard University,3.11,Bachelors,Providence,F,0,1,0,0,Data Scientist,03/19,06/23,Junior SWE,01/15,05/20,N/A,N/A,N/A
217,American University,3.71,Masters,Los Angeles,F,0,1,0,2,Senior SWE,02/20,01/22,Senior SWE,12/17,08/19,N/A,N/A,N/A
218,Brandeis University,3.33,Masters,Los Angeles,N/A,0,1,0,0,Senior SWE,09/18,01/21,ML Engineer,01/18,02/21,N/A,N/A,N/A
219,Yale University,1.66,PhD,Charlottesville,F,0,1,0,3,Junior SWE,01/18,09/23,N/A,N/A,N/A,N/A,N/A,N/A
220,American University,3.15,Bachelors,Miami,M,0,1,0,2,Lawyer,06/18,07/22,ML Engineer,07/19,12/20,N/A,N/A,N/A
221,Yale University,1.19,Masters,Waltham,F,0,1,0,0,Lawyer,07/20,11/22,ML Engineer,02/19,03/21,N/A,N/A,N/A
222,Brandeis University,1.62,Bachelors,Charlottesville,M,1,1,0,1,Junior SWE,10/20,08/22,Junior SWE,08/18,05/21,N/A,N/A,N/A
223,Providence University,3.73,Bachelors,Providence,F,0,1,0,3,ML Engineer,07/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
224,Providence University,2.53,Bachelors,Waltham,F,0,1,N/A,4,Junior SWE,03/19,05/22,N/A,N/A,N/A,N/A,N/A,N/A
225,Howard University,2.13,PhD,Providence,M,0,1,0,4,Junior SWE,06/19,06/23,N/A,N/A,N/A,N/A,N/A,N/A
226,Yale University,2.52,Bachelors,Providence,M,0,1,0,3,ML Engineer,08/17,05/22,ML Engineer,04/19,06/19,N/A,N/A,N/A
227,American University,3.39,Bachelors,Boston,M,1,1,0,1,Data Scientist,04/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
228,Brandeis University,3.79,Masters,Providence,M,0,1,0,2,Senior SWE,09/18,02/23,Senior SWE,04/18,09/20,N/A,N/A,N/A
229,Providence University,1.65,PhD,Chicago,F,0,1,0,3,Data Scientist,04/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A
230,Yale University,1.49,Bachelors,Chicago,M,0,0,0,3,Junior SWE,09/18,02/21,N/A,N/A,N/A,N/A,N/A,N/A
231,Providence University,3.94,PhD,Providence,M,0,1,0,0,Senior SWE,10/17,04/21,Data Scientist,12/17,07/21,N/A,N/A,N/A
232,Harvard University,1.16,Bachelors,Providence,F,0,1,0,1,Senior SWE,03/19,07/22,Data Scientist,07/19,02/19,N/A,N/A,N/A
233,Howard University,3.61,Masters,Charlottesville,M,0,0,0,0,Lawyer,10/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
234,Fordham University,3.67,Bachelors,Charlottesville,N/A,1,1,0,0,Data Scientist,03/19,03/23,N/A,N/A,N/A,N/A,N/A,N/A
235,Brandeis University,2.46,Masters,Chicago,N/A,0,1,0,3,Senior SWE,09/17,03/22,N/A,N/A,N/A,N/A,N/A,N/A
236,Fordham University,2.1,Masters,Chicago,M,0,1,0,2,Lawyer,08/19,01/21,ML Engineer,02/16,09/21,N/A,N/A,N/A
237,Brandeis University,3.81,Bachelors,New York City,M,0,0,N/A,4,Senior SWE,05/17,10/23,N/A,N/A,N/A,N/A,N/A,N/A
238,Harvard University,1.8,PhD,Boston,N/A,0,1,0,2,Lawyer,12/17,09/21,Lawyer,01/17,04/19,N/A,N/A,N/A
239,Harvard University,3.54,Bachelors,Charlottesville,M,0,0,0,4,Lawyer,01/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
240,Providence University,3.36,PhD,Waltham,F,0,1,0,2,Lawyer,10/19,04/22,N/A,N/A,N/A,N/A,N/A,N/A
241,Fordham University,3.13,Bachelors,Boston,M,0,1,0,0,Lawyer,05/18,10/22,Lawyer,06/17,10/20,N/A,N/A,N/A
242,Harvard University,1.69,Masters,Chicago,M,0,1,0,2,Junior SWE,08/20,09/21,Senior SWE,02/16,09/19,N/A,N/A,N/A
243,American University,1.58,Bachelors,Providence,M,1,1,0,3,Senior SWE,06/19,07/21,Lawyer,10/15,11/19,N/A,N/A,N/A
244,Howard University,3.28,Bachelors,Waltham,M,0,1,0,1,ML Engineer,08/17,09/23,N/A,N/A,N/A,N/A,N/A,N/A
245,American University,3.74,PhD,Charlottesville,M,1,1,0,3,Lawyer,03/17,04/21,N/A,N/A,N/A,N/A,N/A,N/A
246,Yale University,1.96,Bachelors,New York City,F,0,1,0,4,Junior SWE,06/20,04/23,ML Engineer,10/17,03/20,N/A,N/A,N/A
247,American University,2.98,Bachelors,Boston,M,0,1,N/A,1,Senior SWE,01/18,03/22,Lawyer,12/17,11/20,Senior SWE,09/14,07/19
248,American University,2.57,Masters,Providence,N/A,0,1,0,2,Junior SWE,09/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
249,American University,2.22,Bachelors,Providence,M,0,1,0,1,ML Engineer,02/17,08/23,Senior SWE,12/17,05/19,N/A,N/A,N/A
250,Fordham University,1.64,Bachelors,Miami,F,0,1,0,0,ML Engineer,07/19,04/22,Senior SWE,11/16,09/19,N/A,N/A,N/A
251,Howard University,1.03,Bachelors,Chicago,M,0,1,0,2,ML Engineer,07/17,03/21,N/A,N/A,N/A,N/A,N/A,N/A
252,Yale University,3.9,Masters,Los Angeles,M,N/A,1,0,0,ML Engineer,04/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A
253,American University,1.28,Bachelors,Waltham,M,0,0,0,4,Senior SWE,05/20,08/22,ML Engineer,01/18,07/20,Data Scientist,05/16,01/18
254,Fordham University,3.99,Bachelors,Miami,M,0,1,N/A,1,Junior SWE,07/18,09/22,N/A,N/A,N/A,N/A,N/A,N/A
255,Harvard University,3.2,Bachelors,Waltham,M,0,1,0,2,Junior SWE,10/18,06/23,Senior SWE,07/18,08/19,N/A,N/A,N/A
256,Fordham University,2.51,Bachelors,Miami,M,0,1,0,4,Senior SWE,05/18,11/22,Junior SWE,08/18,07/20,N/A,N/A,N/A
257,American University,2.33,Masters,Los Angeles,F,0,1,0,2,ML Engineer,10/18,08/21,Junior SWE,09/15,03/19,N/A,N/A,N/A
258,Harvard University,1.81,Masters,Los Angeles,M,N/A,1,0,2,ML Engineer,09/20,07/23,Junior SWE,05/15,07/19,Junior SWE,02/18,04/19
259,Howard University,1.92,Bachelors,Waltham,F,0,0,0,4,Senior SWE,07/17,05/23,Lawyer,05/19,10/21,N/A,N/A,N/A
260,Fordham University,1.91,Bachelors,Boston,F,0,1,0,0,Data Scientist,06/17,10/21,N/A,N/A,N/A,N/A,N/A,N/A
261,Providence University,3.7,Bachelors,Chicago,N/A,0,1,N/A,1,ML Engineer,08/19,02/23,N/A,N/A,N/A,N/A,N/A,N/A
262,Providence University,1.91,Masters,Providence,M,0,1,0,4,Senior SWE,07/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
263,Yale University,1.5,Bachelors,Los Angeles,F,0,1,0,3,Senior SWE,10/19,05/22,Lawyer,11/17,07/19,N/A,N/A,N/A
264,Fordham University,1.87,Bachelors,Boston,N/A,0,0,N/A,4,Data Scientist,01/20,10/22,Data Scientist,03/19,02/19,N/A,N/A,N/A
265,Brandeis University,2.57,Masters,Charlottesville,M,0,0,0,1,Junior SWE,06/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
266,Harvard University,2.99,PhD,Waltham,M,N/A,1,0,3,Senior SWE,03/18,06/23,Junior SWE,11/18,02/19,N/A,N/A,N/A
267,Brandeis University,2.85,Bachelors,Boston,F,0,0,0,4,ML Engineer,07/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
268,Providence University,3.24,Bachelors,Los Angeles,M,1,0,0,3,ML Engineer,03/19,04/22,ML Engineer,03/15,09/20,N/A,N/A,N/A
269,Fordham University,3.52,Masters,Providence,M,0,1,0,3,Senior SWE,09/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
270,Providence University,2.4,Bachelors,Chicago,M,0,1,0,0,ML Engineer,11/18,10/21,N/A,N/A,N/A,N/A,N/A,N/A
271,Howard University,3.51,Bachelors,Miami,M,0,0,0,4,Lawyer,09/18,06/21,N/A,N/A,N/A,N/A,N/A,N/A
272,Providence University,3.01,PhD,Los Angeles,M,1,1,0,0,Junior SWE,05/17,02/23,N/A,N/A,N/A,N/A,N/A,N/A
273,Providence University,2.46,Bachelors,Providence,M,0,1,0,4,Lawyer,04/20,01/22,Senior SWE,01/17,11/21,N/A,N/A,N/A
274,Fordham University,3.56,PhD,Charlottesville,M,0,1,0,0,Data Scientist,02/18,04/22,Data Scientist,11/18,06/20,N/A,N/A,N/A
275,American University,3.15,Bachelors,Waltham,F,0,1,0,4,Lawyer,09/19,05/23,Lawyer,08/16,10/19,N/A,N/A,N/A
276,American University,3.57,PhD,Boston,F,0,1,0,2,Senior SWE,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A
277,Providence University,2.25,Bachelors,Boston,F,0,1,0,2,Junior SWE,11/20,12/21,Junior SWE,08/18,09/21,N/A,N/A,N/A
278,American University,3.98,Bachelors,Los Angeles,F,0,0,0,3,Data Scientist,01/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A
279,Fordham University,1.47,Masters,Charlottesville,F,1,1,0,2,Junior SWE,08/19,03/22,N/A,N/A,N/A,N/A,N/A,N/A
280,Howard University,3.5,Masters,Providence,F,N/A,1,N/A,2,Junior SWE,10/17,08/23,Senior SWE,03/16,03/20,N/A,N/A,N/A
281,Harvard University,2.92,PhD,Miami,M,0,0,0,3,Data Scientist,07/18,11/22,Data Scientist,06/19,04/19,Data Scientist,07/15,11/18
282,Harvard University,2.36,Masters,Providence,N/A,0,1,0,0,Lawyer,08/17,06/23,N/A,N/A,N/A,N/A,N/A,N/A
283,Fordham University,1.03,Bachelors,Boston,F,0,0,0,2,Junior SWE,12/19,05/21,N/A,N/A,N/A,N/A,N/A,N/A
284,Providence University,1.85,Bachelors,Chicago,M,0,1,0,4,Data Scientist,09/17,06/21,Data Scientist,01/16,09/19,N/A,N/A,N/A
285,Brandeis University,3.66,Masters,New York City,M,0,1,0,1,Lawyer,05/20,08/23,ML Engineer,11/17,06/19,N/A,N/A,N/A
286,Providence University,2.18,Bachelors,Waltham,F,0,1,0,3,Lawyer,11/17,10/23,Lawyer,01/19,03/20,N/A,N/A,N/A
287,Providence University,3.97,Bachelors,Boston,M,1,1,0,3,Junior SWE,01/19,01/22,Lawyer,07/17,09/20,N/A,N/A,N/A
288,Yale University,1.14,PhD,Providence,M,0,1,0,3,ML Engineer,04/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
289,Howard University,1.64,Bachelors,Waltham,M,0,1,1,2,Data Scientist,12/17,11/23,N/A,N/A,N/A,N/A,N/A,N/A
290,Yale University,3.88,PhD,Charlottesville,N/A,0,1,0,3,Senior SWE,04/19,05/23,N/A,N/A,N/A,N/A,N/A,N/A
291,Providence University,1.01,Bachelors,Charlottesville,M,0,1,0,3,Lawyer,09/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A
292,Providence University,2.49,Bachelors,Chicago,M,0,1,0,0,ML Engineer,04/19,06/21,Lawyer,03/17,12/19,N/A,N/A,N/A
293,Harvard University,2.83,Bachelors,Charlottesville,M,0,1,0,3,Senior SWE,10/19,11/23,Junior SWE,04/17,08/21,N/A,N/A,N/A
294,Howard University,3.52,Bachelors,Los Angeles,F,0,1,1,4,Junior SWE,07/20,08/23,N/A,N/A,N/A,N/A,N/A,N/A
295,American University,3.01,Bachelors,Waltham,M,0,1,0,4,Lawyer,01/17,09/23,N/A,N/A,N/A,N/A,N/A,N/A
296,Fordham University,2.15,Bachelors,Miami,M,0,1,0,1,Lawyer,11/19,03/22,Junior SWE,12/16,06/19,N/A,N/A,N/A
297,Yale University,1.92,Bachelors,Chicago,M,0,1,0,1,Lawyer,10/19,03/23,Junior SWE,09/16,03/21,N/A,N/A,N/A
298,American University,1.96,Bachelors,Boston,M,0,1,0,2,Junior SWE,02/17,12/21,ML Engineer,11/19,05/20,Senior SWE,06/15,08/18
299,Fordham University,3.39,Bachelors,Boston,F,0,1,0,3,Data Scientist,05/17,09/23,Lawyer,11/19,03/20,Senior SWE,03/16,10/18
300,Providence University,2.66,Masters,Providence,M,0,0,0,1,Junior SWE,08/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A
301,Yale University,1.77,Bachelors,Providence,F,0,1,0,0,Senior SWE,10/19,11/21,Senior SWE,11/15,04/20,N/A,N/A,N/A
302,American University,3.96,Bachelors,Los Angeles,M,1,1,0,0,Lawyer,03/17,05/21,N/A,N/A,N/A,N/A,N/A,N/A
303,Brandeis University,3.24,Bachelors,Los Angeles,M,0,1,0,1,Senior SWE,01/20,01/23,N/A,N/A,N/A,N/A,N/A,N/A
304,Howard University,2.98,Bachelors,Los Angeles,F,0,1,0,2,Data Scientist,09/17,08/23,Lawyer,11/15,01/20,N/A,N/A,N/A
305,Yale University,3.29,Masters,New York City,M,0,1,0,4,Data Scientist,12/17,11/21,N/A,N/A,N/A,N/A,N/A,N/A
306,Harvard University,3.48,Bachelors,Waltham,F,N/A,1,N/A,0,ML Engineer,05/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
307,Providence University,3.99,Bachelors,Providence,M,0,0,0,0,Junior SWE,02/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
308,Yale University,1.87,Masters,Charlottesville,M,0,0,0,4,ML Engineer,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
309,Providence University,1.1,Bachelors,Waltham,F,0,1,0,1,ML Engineer,06/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
310,Harvard University,2.77,Bachelors,Charlottesville,F,0,1,0,1,ML Engineer,08/18,11/22,Data Scientist,10/19,10/20,N/A,N/A,N/A
311,American University,1.3,Bachelors,Chicago,M,0,1,0,3,Lawyer,09/19,12/22,Junior SWE,12/15,02/20,ML Engineer,01/17,03/18
312,Providence University,3.63,Bachelors,Miami,F,0,1,0,1,Junior SWE,04/18,02/23,N/A,N/A,N/A,N/A,N/A,N/A
313,Brandeis University,3.1,Bachelors,Waltham,F,0,0,0,4,ML Engineer,02/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A
314,American University,2.78,Masters,New York City,F,0,1,0,2,Data Scientist,02/18,10/21,N/A,N/A,N/A,N/A,N/A,N/A
315,Providence University,1.61,PhD,Miami,F,N/A,1,N/A,2,Lawyer,08/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A
316,Fordham University,1.57,Bachelors,New York City,N/A,0,0,0,0,Junior SWE,01/19,09/21,N/A,N/A,N/A,N/A,N/A,N/A
317,Providence University,3.06,Bachelors,Miami,F,N/A,1,0,0,Senior SWE,12/19,10/22,Lawyer,08/19,02/20,N/A,N/A,N/A
318,Harvard University,3.47,PhD,Miami,N/A,0,1,0,2,Senior SWE,04/18,04/22,N/A,N/A,N/A,N/A,N/A,N/A
319,Yale University,3.97,Bachelors,Providence,N/A,0,1,0,0,Junior SWE,11/20,12/21,Data Scientist,10/18,10/20,N/A,N/A,N/A
320,Providence University,1.32,Bachelors,Waltham,F,0,1,0,1,ML Engineer,06/19,12/22,ML Engineer,02/17,02/20,N/A,N/A,N/A
321,Howard University,2.54,Bachelors,Los Angeles,M,0,1,0,0,Lawyer,08/19,10/23,Data Scientist,11/16,10/20,N/A,N/A,N/A
322,Harvard University,2.21,Masters,Miami,N/A,0,0,0,4,ML Engineer,05/20,05/23,N/A,N/A,N/A,N/A,N/A,N/A
323,Howard University,3.09,Bachelors,Waltham,F,0,1,1,1,ML Engineer,05/20,05/23,Data Scientist,07/17,03/19,ML Engineer,07/14,03/17
324,American University,2.98,Masters,Providence,F,0,1,0,2,Junior SWE,12/17,06/21,N/A,N/A,N/A,N/A,N/A,N/A
325,Brandeis University,2.75,Bachelors,Waltham,F,0,1,0,1,Lawyer,12/17,06/22,Junior SWE,01/18,09/19,Junior SWE,09/15,12/17
326,Yale University,2.43,Bachelors,Los Angeles,M,0,1,0,0,Data Scientist,04/19,09/23,Junior SWE,09/18,09/19,N/A,N/A,N/A
327,Fordham University,3.24,Bachelors,Los Angeles,F,0,1,N/A,1,Junior SWE,09/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A
328,Harvard University,1.17,Bachelors,Charlottesville,F,0,1,0,2,Junior SWE,06/17,09/22,N/A,N/A,N/A,N/A,N/A,N/A
329,American University,3.11,Bachelors,Boston,F,0,1,0,3,ML Engineer,05/19,10/23,N/A,N/A,N/A,N/A,N/A,N/A
330,Howard University,3.36,Masters,Providence,F,0,0,0,3,ML Engineer,04/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
331,Fordham University,1.85,Bachelors,Charlottesville,M,0,1,1,3,Senior SWE,04/20,11/23,Lawyer,05/15,01/21,N/A,N/A,N/A
332,American University,1.39,Bachelors,Chicago,M,0,0,0,3,Data Scientist,08/17,08/23,Senior SWE,08/16,12/19,N/A,N/A,N/A
333,Harvard University,3.64,Bachelors,New York City,M,0,0,0,0,Senior SWE,10/17,06/23,Senior SWE,08/18,11/19,N/A,N/A,N/A
334,Harvard University,2.59,Bachelors,Miami,F,0,1,0,0,Senior SWE,05/17,02/21,N/A,N/A,N/A,N/A,N/A,N/A
335,Providence University,3.94,Bachelors,Providence,F,0,1,0,4,Junior SWE,05/18,03/23,Senior SWE,10/15,03/20,N/A,N/A,N/A
336,Howard University,3.06,PhD,Charlottesville,M,0,1,0,0,Lawyer,10/20,09/22,Junior SWE,12/16,10/19,N/A,N/A,N/A
337,Yale University,3.94,Masters,New York City,M,1,0,0,2,Lawyer,08/20,10/22,Lawyer,11/16,12/20,N/A,N/A,N/A
338,Providence University,3.42,Masters,Charlottesville,N/A,0,0,0,4,Lawyer,11/17,08/23,N/A,N/A,N/A,N/A,N/A,N/A
339,Howard University,3.3,Bachelors,Los Angeles,M,0,1,0,3,Senior SWE,09/19,02/22,N/A,N/A,N/A,N/A,N/A,N/A
340,Fordham University,3.37,Masters,Providence,F,0,0,0,4,Junior SWE,08/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
341,American University,2.24,PhD,Charlottesville,F,0,1,0,3,Lawyer,06/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
342,Howard University,3.08,Masters,Miami,F,0,1,N/A,0,Data Scientist,07/18,11/21,Lawyer,07/16,02/20,N/A,N/A,N/A
343,Providence University,3.45,PhD,Waltham,M,0,1,0,0,Junior SWE,10/20,04/22,ML Engineer,12/18,04/21,N/A,N/A,N/A
344,American University,3.39,Bachelors,Waltham,M,0,1,0,1,Lawyer,10/18,12/21,N/A,N/A,N/A,N/A,N/A,N/A
345,Providence University,3.52,Bachelors,New York City,M,0,1,0,3,Lawyer,04/19,11/23,N/A,N/A,N/A,N/A,N/A,N/A
346,Fordham University,2.6,Bachelors,Los Angeles,M,0,1,0,4,ML Engineer,06/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
347,Fordham University,3.93,Bachelors,Providence,F,0,1,0,1,Data Scientist,07/19,04/23,N/A,N/A,N/A,N/A,N/A,N/A
348,Fordham University,1.86,Masters,Los Angeles,F,N/A,1,0,4,Senior SWE,07/17,05/22,N/A,N/A,N/A,N/A,N/A,N/A
349,Harvard University,2.57,Bachelors,Charlottesville,N/A,0,0,0,4,Lawyer,04/19,10/21,ML Engineer,03/17,09/21,Lawyer,06/13,03/17
350,Yale University,2.01,Masters,New York City,M,0,1,0,0,Junior SWE,03/18,04/23,Lawyer,10/16,06/21,Lawyer,07/15,11/18
351,Harvard University,1.44,Bachelors,Providence,F,N/A,1,N/A,4,Senior SWE,10/19,09/21,Senior SWE,01/19,11/21,N/A,N/A,N/A
352,Fordham University,1.29,Bachelors,Charlottesville,M,0,1,0,3,Lawyer,04/20,12/22,N/A,N/A,N/A,N/A,N/A,N/A
353,Harvard University,3.12,Bachelors,Boston,F,N/A,1,0,1,Data Scientist,08/18,06/23,N/A,N/A,N/A,N/A,N/A,N/A
354,Providence University,1.48,Masters,Chicago,F,0,1,0,1,Data Scientist,04/19,12/21,N/A,N/A,N/A,N/A,N/A,N/A
355,Harvard University,2.24,PhD,Los Angeles,F,0,1,0,4,Junior SWE,04/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
356,Yale University,2.89,Bachelors,Miami,F,0,1,0,4,Lawyer,01/17,06/22,Senior SWE,04/18,03/19,Data Scientist,06/15,11/17
357,Providence University,1.95,PhD,Boston,F,0,1,0,2,Senior SWE,09/20,01/23,Senior SWE,10/19,08/19,Data Scientist,12/17,05/17
358,Yale University,3.17,PhD,Waltham,F,0,0,0,1,Data Scientist,12/18,03/22,Data Scientist,11/16,11/21,Senior SWE,01/17,02/17
359,American University,2.67,Masters,Providence,F,0,1,N/A,4,Lawyer,06/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A
360,Harvard University,3.26,Masters,New York City,F,0,1,0,3,Lawyer,11/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
361,Howard University,3.68,Bachelors,New York City,F,0,1,0,3,ML Engineer,05/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A
362,American University,1.87,Masters,Chicago,N/A,0,0,0,4,Data Scientist,06/17,10/23,Senior SWE,01/16,10/19,N/A,N/A,N/A
363,Howard University,2.4,Bachelors,Miami,M,1,1,0,4,Data Scientist,06/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A
364,Providence University,2.53,Bachelors,Chicago,F,0,0,0,3,ML Engineer,08/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A
365,Yale University,3.68,Bachelors,Los Angeles,F,0,1,0,4,Senior SWE,02/18,03/22,Senior SWE,05/16,12/19,N/A,N/A,N/A
366,American University,3.75,Masters,Los Angeles,M,0,1,N/A,4,Senior SWE,10/18,03/21,Lawyer,07/16,08/21,N/A,N/A,N/A
367,Fordham University,3.15,Masters,Waltham,F,0,1,0,2,Data Scientist,05/20,05/22,Senior SWE,08/18,06/20,N/A,N/A,N/A
368,Harvard University,2.7,Bachelors,Miami,F,0,1,0,0,Junior SWE,12/19,02/22,Lawyer,01/16,10/20,N/A,N/A,N/A
369,Yale University,2.03,Masters,Chicago,M,0,1,0,3,Lawyer,06/20,09/23,Data Scientist,09/18,07/21,N/A,N/A,N/A
370,Fordham University,1.75,Masters,Boston,M,0,0,0,2,Data Scientist,10/18,06/22,N/A,N/A,N/A,N/A,N/A,N/A
371,Providence University,3.64,Bachelors,Boston,F,0,0,0,1,Senior SWE,02/17,11/22,N/A,N/A,N/A,N/A,N/A,N/A
372,Howard University,2.76,Bachelors,Chicago,F,0,1,0,4,Senior SWE,10/19,05/21,Data Scientist,11/17,06/19,N/A,N/A,N/A
373,Fordham University,2.15,Masters,Miami,M,0,1,0,0,Junior SWE,02/20,05/23,Lawyer,09/16,03/19,N/A,N/A,N/A
374,Brandeis University,2.9,Masters,New York City,F,0,0,0,4,Junior SWE,05/20,04/23,N/A,N/A,N/A,N/A,N/A,N/A
375,Howard University,2.08,PhD,Chicago,M,0,1,0,2,ML Engineer,01/20,07/23,N/A,N/A,N/A,N/A,N/A,N/A
376,American University,2.62,Masters,Providence,F,1,1,0,1,Junior SWE,03/18,11/23,N/A,N/A,N/A,N/A,N/A,N/A
377,Brandeis University,2.29,Masters,New York City,F,0,1,0,1,Senior SWE,05/18,12/22,N/A,N/A,N/A,N/A,N/A,N/A
378,Brandeis University,3.36,Bachelors,Los Angeles,F,0,1,0,1,ML Engineer,10/18,07/22,N/A,N/A,N/A,N/A,N/A,N/A
379,Fordham University,3.63,Bachelors,Los Angeles,F,0,1,0,4,Junior SWE,06/19,06/22,ML Engineer,10/18,05/20,Data Scientist,04/14,02/17
380,Fordham University,2.04,Masters,Los Angeles,F,0,1,0,2,Junior SWE,10/19,04/22,N/A,N/A,N/A,N/A,N/A,N/A
381,Yale University,3.1,PhD,Los Angeles,M,0,1,0,3,ML Engineer,01/20,01/22,ML Engineer,07/15,02/21,N/A,N/A,N/A
382,Harvard University,3.5,Bachelors,Waltham,N/A,0,1,0,1,Junior SWE,11/17,08/22,Junior SWE,07/18,09/21,N/A,N/A,N/A
